url,name,birthday,congress_term,total_bills
https://www.congress.gov/member/john-breaux/B000780,Senator John B. Breaux,(1944 - ),In Congress 1971 - 2005,3767
https://www.congress.gov/member/john-breckinridge/B000788,Representative John B. Breckinridge,(1913 - 1979),In Congress 1973 - 1979,299
https://www.congress.gov/member/joseph-brennan/B000798,Representative Joseph E. Brennan,(1934 - ),In Congress 1987 - 1991,575
https://www.congress.gov/member/bill-brewster/B000817,Representative Bill K. Brewster,(1941 - ),In Congress 1991 - 1997,698
https://www.congress.gov/member/jim-bridenstine/B001283,Representative Jim Bridenstine,(1975 - ),In Congress 2013 - 2018,544
https://www.congress.gov/member/bobby-bright/B001264,Representative Bobby Bright,(1952 - ),In Congress 2009 - 2011,195
https://www.congress.gov/member/anthony-brindisi/B001308,Representative Anthony Brindisi,(1978 - ),In Congress 2019 - Present |,412
https://www.congress.gov/member/jack-brinkley/B000839,Representative Jack Brinkley,(1930 - 2019),In Congress 1967 - 1983,687
https://www.congress.gov/member/robin-britt/B000845,Representative Robin Britt,(1942 - ),In Congress 1983 - 1985,368
https://www.congress.gov/member/william-brock/B000851,Senator Bill Brock,(1930 - ),In Congress 1963 - 1977,477
https://www.congress.gov/member/william-brodhead/B000862,Representative William Brodhead,(1941 - ),In Congress 1975 - 1983,1344
https://www.congress.gov/member/edward-brooke/B000871,Senator Edward W. Brooke,(1919 - 2015),In Congress 1967 - 1979,624
https://www.congress.gov/member/jack-brooks/B000880,Representative Jack B. Brooks,(1922 - 2012),In Congress 1953 - 1995,1386
https://www.congress.gov/member/mo-brooks/B001274,Representative Mo Brooks,(1954 - ),In Congress 2011 - Present |,1186
https://www.congress.gov/member/susan-brooks/B001284,Representative Susan W. Brooks,(1960 - ),In Congress 2013 - Present |,1035
https://www.congress.gov/member/william-broomfield/B000890,Representative William S. Broomfield,(1922 - 2019),In Congress 1957 - 1993,2092
https://www.congress.gov/member/donald-brotzman/B000893,Representative Donald G. Brotzman,(1922 - 2004),"In Congress 1963 - 1965, 1967 - 1975",104
https://www.congress.gov/member/paul-broun/B001262,Representative Paul C. Broun,(1946 - ),In Congress 2007 - 2015,1365
https://www.congress.gov/member/glen-browder/B000897,Representative Glen Browder,(1943 - ),In Congress 1989 - 1997,671
https://www.congress.gov/member/anthony-brown/B001304,Representative Anthony G. Brown,(1961 - ),In Congress 2017 - Present |,990
https://www.congress.gov/member/clarence-brown/B000910,Representative Clarence Brown Jr.,(1927 - ),In Congress 1965 - 1983,783
https://www.congress.gov/member/corrine-brown/B000911,Representative Corrine Brown,(1946 - ),In Congress 1993 - 2017,4860
https://www.congress.gov/member/garry-brown/B000917,Representative Garry E. Brown,(1923 - 1998),In Congress 1967 - 1979,330
https://www.congress.gov/member/george-brown/B000918,"Representative George E. Brown, Jr.",(1920 - 1999),"In Congress 1963 - 1971, 1973 - 2001",5628
https://www.congress.gov/member/george-brown/B000919,Senator Hank Brown,(1940 - ),In Congress 1981 - 1997,2515
https://www.congress.gov/member/henry-brown/B001235,"Representative Henry E. Brown, Jr.",(1935 - ),In Congress 2001 - 2011,1490
https://www.congress.gov/member/scott-brown/B001268,Senator Scott P. Brown ,(1959 - ),In Congress 2010 - 2013,540
https://www.congress.gov/member/sherrod-brown/B000944,Senator Sherrod Brown,(1952 - ),In Congress 1993 - Present |,8121
https://www.congress.gov/member/ginny-brown-waite/B001247,Representative Ginny Brown-Waite,(1943 - ),In Congress 2003 - 2011,1421
https://www.congress.gov/member/sam-brownback/B000953,Senator Sam Brownback,(1956 - ),In Congress 1995 - 2011,2662
https://www.congress.gov/member/julia-brownley/B001285,Representative Julia Brownley,(1952 - ),In Congress 2013 - Present |,2300
https://www.congress.gov/member/james-broyhill/B000966,Senator James T. Broyhill,(1927 - ),In Congress 1963 - 1987,1260
https://www.congress.gov/member/joel-broyhill/B000967,Representative Joel T. Broyhill,(1919 - 2006),In Congress 1953 - 1975,250
https://www.congress.gov/member/terry-bruce/B000971,Representative Terry L. Bruce,(1944 - ),In Congress 1985 - 1993,1143
https://www.congress.gov/member/richard-bryan/B000993,Senator Richard H. Bryan,(1937 - ),In Congress 1989 - 2001,1832
https://www.congress.gov/member/ed-bryant/B000996,Representative Ed Bryant,(1948 - ),In Congress 1995 - 2003,700
https://www.congress.gov/member/john-bryant/B000997,Representative John W. Bryant,(1947 - ),In Congress 1983 - 1997,2629
https://www.congress.gov/member/john-buchanan/B001008,Representative John Buchanan,(1928 - 2018),In Congress 1965 - 1981,901
https://www.congress.gov/member/vern-buchanan/B001260,Representative Vern Buchanan,(1951 - ),In Congress 2007 - Present |,1335
https://www.congress.gov/member/ken-buck/B001297,Representative Ken Buck,(1959 - ),In Congress 2015 - Present |,524
https://www.congress.gov/member/james-buckley/B001026,Senator James L. Buckley,(1923 - ),In Congress 1971 - 1977,331
https://www.congress.gov/member/larry-bucshon/B001275,Representative Larry Bucshon,(1962 - ),In Congress 2011 - Present |,1029
https://www.congress.gov/member/ted-budd/B001305,Representative Ted Budd,(1971 - ),In Congress 2017 - Present |,657
https://www.congress.gov/member/jack-buechner/B001036,Representative Jack Buechner,(1940 - 2020),In Congress 1987 - 1991,864
https://www.congress.gov/member/ann-buerkle/B001276,Representative Ann Marie Buerkle,(1951 - ),In Congress 2011 - 2013,211
https://www.congress.gov/member/dale-bumpers/B001057,Senator Dale Bumpers,(1925 - 2016),In Congress 1975 - 1999,3516
https://www.congress.gov/member/jim-bunn/B001063,Representative Jim Bunn,(1956 - ),In Congress 1995 - 1997,92
https://www.congress.gov/member/jim-bunning/B001066,Senator Jim Bunning,(1931 - 2017),In Congress 1987 - 2011,2786
https://www.congress.gov/member/tim-burchett/B001309,Representative Tim Burchett,(1964 - ),In Congress 2019 - Present |,198
https://www.congress.gov/member/joycelyn-burdick/B001076,Senator Jocelyn Burdick,(1922 - 2019),In Congress 1991 - 1993,10
https://www.congress.gov/member/quentin-burdick/B001077,Senator Quentin N. Burdick,(1908 - 1992),In Congress 1959 - 1993,3782
https://www.congress.gov/member/clair-burgener/B001080,Representative Clair W. Burgener,(1921 - 2006),In Congress 1973 - 1983,1366
https://www.congress.gov/member/michael-burgess/B001248,Representative Michael C. Burgess,(1950 - ),In Congress 2003 - Present |,2435
https://www.congress.gov/member/j-burke/B001091,Representative J. Herbert Burke,(1913 - 1993),In Congress 1967 - 1979,399
https://www.congress.gov/member/james-burke/B001092,Representative James A. Burke,(1910 - 1983),In Congress 1959 - 1979,601
https://www.congress.gov/member/yvonne-burke/B001102,Representative Yvonne B. Burke,(1932 - ),In Congress 1973 - 1979,914
https://www.congress.gov/member/omar-burleson/B001111,Representative Omar Burleson,(1906 - 1991),In Congress 1947 - 1979,218
https://www.congress.gov/member/bill-burlison/B001113,Representative Bill D. Burlison,(1931 - 2019),In Congress 1969 - 1981,140
https://www.congress.gov/member/conrad-burns/B001126,Senator Conrad R. Burns,(1935 - 2016),In Congress 1989 - 2007,2861
https://www.congress.gov/member/max-burns/B001249,Representative Max Burns,(1948 - ),In Congress 2003 - 2005,206
https://www.congress.gov/member/richard-burr/B001135,Senator Richard Burr,(1955 - ),In Congress 1995 - Present |,3466
https://www.congress.gov/member/roland-burris/B001266,Senator Roland  Burris ,(1937 - ),In Congress 2009 - 2010,416
https://www.congress.gov/member/dan-burton/B001149,Representative Dan Burton,(1938 - ),In Congress 1983 - 2013,6590
https://www.congress.gov/member/john-burton/B001153,Representative John Burton,(1932 - ),In Congress 1973 - 1983,883
https://www.congress.gov/member/phillip-burton/B001156,Representative Phillip Burton,(1926 - 1983),In Congress 1963 - 1985,1379
https://www.congress.gov/member/sala-burton/B001158,Representative Sala Burton,(1925 - 1987),In Congress 1983 - 1989,993
https://www.congress.gov/member/albert-bustamante/B001172,Representative Albert G. Bustamante,(1935 - ),In Congress 1985 - 1993,2661
https://www.congress.gov/member/cheri-bustos/B001286,Representative Cheri Bustos,(1961 - ),In Congress 2013 - Present |,1367
https://www.congress.gov/member/m-butler/B001182,Representative M. Caldwell Butler,(1925 - 2014),In Congress 1971 - 1983,744
https://www.congress.gov/member/g-k-butterfield/B001251,Representative G. K. Butterfield,(1947 - ),In Congress 2004 - Present |,2844
https://www.congress.gov/member/stephen-buyer/B001203,Representative Steve Buyer,(1958 - ),In Congress 1993 - 2011,1237
https://www.congress.gov/member/harry-byrd/B001209,Senator Harry F. Byrd  Jr.,(1914 - 2013),In Congress 1965 - 1983,288
https://www.congress.gov/member/robert-byrd/B001210,Senator Robert C. Byrd,(1917 - 2010),In Congress 1953 - 2010,3920
https://www.congress.gov/member/bradley-byrne/B001289,Representative Bradley Byrne,(1955 - ),In Congress 2014 - Present |,977
https://www.congress.gov/member/leslie-byrne/B001213,Representative Leslie L. Byrne,(1946 - ),In Congress 1993 - 1995,473
https://www.congress.gov/member/beverly-byron/B001220,Representative Beverly B. Byron,(1932 - ),In Congress 1979 - 1993,1561
https://www.congress.gov/member/goodloe-byron/B001221,Representative Goodloe E. Byron,(1929 - 1978),In Congress 1971 - 1979,337
https://www.congress.gov/member/h-callahan/C000052,Representative Sonny Callahan,(1932 - ),In Congress 1985 - 2003,1713
https://www.congress.gov/member/ken-calvert/C000059,Representative Ken Calvert,(1953 - ),In Congress 1993 - Present |,4748
https://www.congress.gov/member/dave-camp/C000071,Representative Dave Camp,(1953 - ),In Congress 1991 - 2015,2574
https://www.congress.gov/member/john-camp/C000073,Representative John N. Happy Camp,(1908 - 1987),In Congress 1969 - 1975,112
https://www.congress.gov/member/ben-campbell/C000077,Senator Ben Nighthorse Campbell,(1933 - ),In Congress 1987 - 2005,2615
https://www.congress.gov/member/carroll-campbell/C000079,Representative Carroll A. Campbell Jr.,(1940 - 2005),In Congress 1979 - 1987,864
https://www.congress.gov/member/john-campbell/C001064,Representative John Campbell,(1955 - ),In Congress 2005 - 2015,981
https://www.congress.gov/member/tom-campbell/C000100,Representative Tom Campbell,(1952 - ),"In Congress 1989 - 1993, 1995 - 2001",1264
https://www.congress.gov/member/charles-canady/C000107,Representative Charles T. Canady,(1954 - ),In Congress 1993 - 2001,1123
https://www.congress.gov/member/chris-cannon/C000116,Representative Chris Cannon,(1950 - ),In Congress 1997 - 2009,1170
https://www.congress.gov/member/howard-cannon/C000120,Senator Howard W. Cannon,(1912 - 2002),In Congress 1959 - 1983,1158
https://www.congress.gov/member/francisco-canseco/C001082,"Representative Francisco ""Quico"" Canseco",(1949 - ),In Congress 2011 - 2013,314
https://www.congress.gov/member/eric-cantor/C001046,Representative Eric Cantor,(1963 - ),In Congress 2001 - 2014,1235
https://www.congress.gov/member/maria-cantwell/C000127,Senator Maria Cantwell,(1958 - ),"In Congress 1993 - 1995, 2001 - Present |",4324
https://www.congress.gov/member/anh-cao/C001079,"Representative Anh ""Joseph"" Cao",(1967 - ),In Congress 2009 - 2011,409
https://www.congress.gov/member/shelley-capito/C001047,Senator Shelley Moore Capito,(1953 - ),In Congress 2001 - Present |,2931
https://www.congress.gov/member/lois-capps/C001036,Representative Lois Capps,(1938 - ),In Congress 1997 - 2017,4004
https://www.congress.gov/member/walter-capps/C000134,Representative Walter Capps,(1934 - 1997),In Congress 1997 - 1999,153
https://www.congress.gov/member/michael-capuano/C001037,Representative Michael E. Capuano,(1952 - ),In Congress 1999 - 2019,4127
https://www.congress.gov/member/bruce-caputo/C000137,Representative Bruce F. Caputo,(1943 - ),In Congress 1977 - 1979,146
https://www.congress.gov/member/salud-carbajal/C001112,Representative Salud O. Carbajal,(1964 - ),In Congress 2017 - Present |,1102
https://www.congress.gov/member/tony-cardenas/C001097,Representative Tony Cardenas,(1963 - ),In Congress 2013 - Present |,2085
https://www.congress.gov/member/benjamin-cardin/C000141,Senator Benjamin L. Cardin,(1943 - ),In Congress 1987 - Present |,6395
https://www.congress.gov/member/dennis-cardoza/C001050,Representative Dennis A. Cardoza,(1959 - ),In Congress 2003 - 2012,1472
https://www.congress.gov/member/hugh-carey/C000143,Representative Hugh L. Carey,(1919 - 2011),In Congress 1961 - 1975,156
https://www.congress.gov/member/gregory-carman/C000158,Representative Gregory W. Carman,(1937 - 2020),In Congress 1981 - 1983,151
https://www.congress.gov/member/jean-carnahan/C001043,Senator Jean Carnahan,(1933 - ),In Congress 2001 - 2002,311
https://www.congress.gov/member/russ-carnahan/C001060,Representative Russ Carnahan,(1958 - ),In Congress 2005 - 2013,1621
https://www.congress.gov/member/charles-carney/C000164,Representative Charles J. Carney,(1913 - 1987),In Congress 1969 - 1979,969
https://www.congress.gov/member/christopher-carney/C001065,Representative Christopher P. Carney,(1959 - ),In Congress 2007 - 2011,886
https://www.congress.gov/member/john-carney/C001083,"Representative John C. Carney, Jr.",(1956 - ),In Congress 2011 - 2017,572
https://www.congress.gov/member/william-carney/C000165,Representative William Carney,(1942 - 2017),In Congress 1979 - 1987,822
https://www.congress.gov/member/thomas-carper/C000174,Senator Thomas R. Carper,(1947 - ),"In Congress 1983 - 1993, 2001 - Present |",4740
https://www.congress.gov/member/bob-carr/C000178,Representative Bob Carr,(1943 - ),"In Congress 1975 - 1981, 1983 - 1995",2211
https://www.congress.gov/member/andre-carson/C001072,Representative Andre Carson,(1974 - ),In Congress 2008 - Present |,3599
https://www.congress.gov/member/brad-carson/C001044,Representative Brad Carson,(1967 - ),In Congress 2001 - 2005,523
https://www.congress.gov/member/julia-carson/C000191,Representative Julia Carson,(1938 - 2007),In Congress 1997 - 2007,3059
https://www.congress.gov/member/earl-carter/C001103,"Representative Earl L. ""Buddy"" Carter",(1957 - ),In Congress 2015 - Present |,808
https://www.congress.gov/member/john-carter/C001051,Representative John R. Carter,(1941 - ),In Congress 2003 - Present |,2027
https://www.congress.gov/member/tim-carter/C000201,Representative Tim Lee Carter,(1910 - 1987),In Congress 1965 - 1981,919
https://www.congress.gov/member/matt-cartwright/C001090,Representative Matt Cartwright,(1961 - ),In Congress 2013 - Present |,2516
https://www.congress.gov/member/clifford-case/C000220,Senator Clifford P. Case,(1904 - 1982),In Congress 1945 - 1979,503
https://www.congress.gov/member/ed-case/C001055,Representative Ed Case,(1952 - ),"In Congress 2002 - 2007, 2019 - Present |",1663
https://www.congress.gov/member/robert-casey/C000228,Representative Bob Casey,(1915 - 1986),In Congress 1959 - 1977,119
https://www.congress.gov/member/bob-casey/C001070,Senator Robert P. Casey Jr.,(1960 - ),In Congress 2007 - Present |,4045
https://www.congress.gov/member/bill-cassidy/C001075,Senator Bill Cassidy,(1957 - ),In Congress 2009 - Present |,1663
https://www.congress.gov/member/sean-casten/C001117,Representative Sean Casten,(1971 - ),In Congress 2019 - Present |,466
https://www.congress.gov/member/michael-castle/C000243,Representative Michael N. Castle,(1939 - ),In Congress 1993 - 2011,1801
https://www.congress.gov/member/kathy-castor/C001066,Representative Kathy Castor,(1966 - ),In Congress 2007 - Present |,2501
https://www.congress.gov/member/joaquin-castro/C001091,Representative Joaquin Castro,(1974 - ),In Congress 2013 - Present |,915
https://www.congress.gov/member/john-cavanaugh/C000261,Representative John J. Cavanaugh,(1945 - ),In Congress 1977 - 1981,379
https://www.congress.gov/member/donald-cazayoux/C001073,Representative Donald J. Cazayoux Jr.,(1964 - ),In Congress 2008 - 2009,60
https://www.congress.gov/member/elford-cederberg/C000263,Representative Elford A. Cederberg,(1918 - 2006),In Congress 1953 - 1979,332
https://www.congress.gov/member/steve-chabot/C000266,Representative Steve Chabot,(1953 - ),"In Congress 1995 - 2009, 2011 - Present |",3211
